,Entity,Code,Date,test,confirmed,deaths,recovered,infectious_rate,removed_rate,susceptible_rate,infectious_rate_change,removed_rate_change,susceptible_rate_change
202,Denmark,DNK,2020-04-17,87024.0,7268.0,336.0,3571.0,0.0835171906600478,0.04489566096708954,0.8715871483728627,-0.027403708428790252,0.04951888492305212,0.0
203,Denmark,DNK,2020-04-18,91437.0,7437.0,346.0,4031.0,0.08133468945831557,0.04786902457429706,0.8707962859673873,-0.026132358912980935,0.06622830677082847,0.0
204,Denmark,DNK,2020-04-19,94277.0,7580.0,355.0,4328.0,0.08040137042969123,0.04967277278657573,0.869925856783733,-0.01147504262744703,0.03768090593697182,0.0
205,Denmark,DNK,2020-04-20,96244.0,7711.0,364.0,4499.0,0.08011928016291925,0.05052782511117576,0.869352894725905,-0.0035085256042826085,0.017213702328916725,0.0
206,Denmark,DNK,2020-04-21,100543.0,7891.0,370.0,4889.0,0.07848383278796137,0.05230597853654655,0.869210188675492,-0.020412656874004176,0.035191568634872716,0.0
207,Denmark,DNK,2020-04-22,108465.0,8108.0,384.0,5276.0,0.0747522242197944,0.052182731756787906,0.8730650440234177,-0.04754620710546342,-0.0023562656355340383,0.0
208,Denmark,DNK,2020-04-23,116621.0,8271.0,394.0,5573.0,0.07092204662968075,0.05116574201901887,0.8779122113513004,-0.051238309362564904,-0.019489009170869043,0.0
209,Denmark,DNK,2020-04-24,125329.0,8408.0,403.0,5715.0,0.06708742589504424,0.0488155175577879,0.8840970565471679,-0.05406810599613654,-0.045933555705248375,0.0
210,Denmark,DNK,2020-04-25,136738.0,8643.0,418.0,5858.0,0.06320847167575948,0.04589799470520265,0.8908935336190379,-0.05781939264376068,-0.05976629970442249,0.0
211,Denmark,DNK,2020-04-26,146915.0,8773.0,422.0,5994.0,0.05971480107545179,0.04367151073750128,0.8966136881870469,-0.05527218911776843,-0.04850939527972442,0.0
212,Denmark,DNK,2020-04-27,155810.0,8896.0,427.0,6148.0,0.057095180026955905,0.04219883191066042,0.9007059880623837,-0.04386887340017931,-0.033721728467164036,0.0
213,Denmark,DNK,2020-04-28,167936.0,9049.0,434.0,6313.0,0.053883622332317076,0.04017601943597561,0.9059403582317074,-0.05624919114227478,-0.04793527173850043,0.0
214,Denmark,DNK,2020-04-29,180062.0,9206.0,443.0,6558.0,0.051126834090479946,0.03888105208206062,0.9099921138274594,-0.05116189525706272,-0.03223234586439416,0.0
215,Denmark,DNK,2020-04-30,193165.0,9356.0,452.0,6741.0,0.04843527554163539,0.03723759480237103,0.9143271296559936,-0.05264473337193665,-0.04226884797821273,0.0
216,Denmark,DNK,2020-05-01,206576.0,9509.0,460.0,6924.0,0.046031484780419796,0.03574471380992952,0.9182238014096507,-0.0496289271473076,-0.04009069329973092,0.0
217,Denmark,DNK,2020-05-02,221912.0,9605.0,475.0,7084.0,0.043282922960452795,0.034063052020620786,0.9226540250189265,-0.059710474973341365,-0.04704644715442041,0.0
218,Denmark,DNK,2020-05-03,233799.0,9721.0,484.0,7183.0,0.041578449865055024,0.0327931257191006,0.9256284244158444,-0.039379805678907864,-0.03728163585433897,0.0
219,Denmark,DNK,2020-05-04,244791.0,9868.0,493.0,7284.0,0.04031193957294182,0.03176995886286669,0.9279181015641915,-0.0304607385851019,-0.03120065055701471,0.0
220,Denmark,DNK,2020-05-05,257738.0,10019.0,503.0,7492.0,0.038872808821361224,0.03101987289417936,0.9301073182844595,-0.035699863782951424,-0.02360991312343319,0.0
221,Denmark,DNK,2020-05-06,270680.0,10136.0,506.0,7689.0,0.03744643121028521,0.03027560218708438,0.9322779666026304,-0.036693453710301416,-0.02399335128270741,0.0
222,Denmark,DNK,2020-05-07,284480.0,10281.0,514.0,7907.0,0.03613962317210349,0.029601377952755907,0.9342589988751406,-0.03489806627614722,-0.022269556528130785,0.0
223,Denmark,DNK,2020-05-08,298488.0,10416.0,522.0,8125.0,0.034895875211063763,0.028969338800889817,0.9361347859880464,-0.034415078295553014,-0.021351680076340696,0.0
224,Denmark,DNK,2020-05-09,308984.0,10517.0,526.0,8291.0,0.034037361157859304,0.02853545814670015,0.9374271806954405,-0.02460216423894901,-0.01497723704264653,0.0
225,Denmark,DNK,2020-05-10,308984.0,10627.0,529.0,8415.0,0.034393366646816664,0.028946482665769102,0.9366601506874143,0.010459256441951226,0.014403992287626233,0.0
226,Denmark,DNK,2020-05-11,308984.0,10711.0,533.0,8526.0,0.03466522538383864,0.029318670222406338,0.936016104393755,0.007904394466923703,0.01285778175313057,0.0
227,Denmark,DNK,2020-05-12,308984.0,10789.0,527.0,8778.0,0.03491766563964477,0.030114827952256427,0.9349675064080988,0.007282233218186995,0.02715531515619829,0.0
228,Denmark,DNK,2020-05-13,308984.0,10865.0,533.0,8861.0,0.03516363306837895,0.03040286875695829,0.9344334981746627,0.007044211697099012,0.009564750134336553,0.0
229,Denmark,DNK,2020-05-14,308984.0,10911.0,537.0,9003.0,0.03531250809103384,0.03087538513321078,0.9338121067757554,0.004233778186838455,0.015541835213966237,0.0
230,Denmark,DNK,2020-05-15,308984.0,10989.0,537.0,9157.0,0.035564948346839965,0.03137379281775108,0.9330612588354089,0.007148748968930363,0.016142557651991574,0.0
231,Denmark,DNK,2020-05-16,308984.0,11056.0,543.0,9305.0,0.03578178805375035,0.03187220050229138,0.9323460114439582,0.00609700609700603,0.015886115122756284,0.0
234,France,FRA,2020-01-24,0.96875,2.0,0.0,0.0,2.064516129032258,0.0,-1.064516129032258,0.0,0.0,0.0
235,France,FRA,2020-01-25,1.9375,3.0,0.0,0.0,1.5483870967741935,0.0,-0.5483870967741935,-0.25,0.0,0.0
236,France,FRA,2020-01-26,2.90625,3.0,0.0,0.0,1.032258064516129,0.0,-0.032258064516129004,-0.33333333333333337,0.0,0.0
237,France,FRA,2020-01-27,3.875,3.0,0.0,0.0,0.7741935483870968,0.0,0.22580645161290325,-0.25,0.0,0.0
238,France,FRA,2020-01-28,4.84375,4.0,0.0,0.0,0.8258064516129032,0.0,0.17419354838709677,0.06666666666666665,0.0,0.0
239,France,FRA,2020-01-29,5.8125,5.0,0.0,0.0,0.8602150537634409,0.0,0.13978494623655913,0.04166666666666674,0.0,0.0
240,France,FRA,2020-01-30,6.78125,5.0,0.0,0.0,0.7373271889400922,0.0,0.2626728110599078,-0.1428571428571428,0.0,0.0
241,France,FRA,2020-01-31,7.75,5.0,0.0,0.0,0.6451612903225806,0.0,0.3548387096774194,-0.1250000000000001,0.0,0.0
242,France,FRA,2020-02-01,8.71875,6.0,0.0,0.0,0.6881720430107527,0.0,0.31182795698924726,0.06666666666666687,0.0,0.0
243,France,FRA,2020-02-02,9.6875,6.0,0.0,0.0,0.6193548387096774,0.0,0.38064516129032255,-0.09999999999999998,0.0,0.0
244,France,FRA,2020-02-03,10.65625,6.0,0.0,0.0,0.5630498533724341,0.0,0.4369501466275659,-0.09090909090909083,0.0,0.0
245,France,FRA,2020-02-04,11.625,6.0,0.0,0.0,0.5161290322580645,0.0,0.4838709677419355,-0.08333333333333348,0.0,0.0
246,France,FRA,2020-02-05,12.59375,6.0,0.0,0.0,0.47642679900744417,0.0,0.5235732009925558,-0.07692307692307687,0.0,0.0
247,France,FRA,2020-02-06,13.5625,6.0,0.0,0.0,0.4423963133640553,0.0,0.5576036866359446,-0.0714285714285714,0.0,0.0
248,France,FRA,2020-02-07,14.53125,6.0,0.0,0.0,0.4129032258064516,0.0,0.5870967741935484,-0.06666666666666676,0.0,0.0
249,France,FRA,2020-02-08,15.5,11.0,0.0,0.0,0.7096774193548387,0.0,0.29032258064516125,0.71875,0.0,0.0
250,France,FRA,2020-02-09,16.46875,11.0,0.0,0.0,0.6679316888045541,0.0,0.3320683111954459,-0.05882352941176472,0.0,0.0
251,France,FRA,2020-02-10,17.4375,11.0,0.0,0.0,0.6308243727598566,0.0,0.3691756272401434,-0.05555555555555569,0.0,0.0
252,France,FRA,2020-02-11,18.40625,11.0,0.0,0.0,0.597623089983022,0.0,0.40237691001697795,-0.05263157894736836,0.0,0.0
253,France,FRA,2020-02-12,19.375,11.0,0.0,2.0,0.567741935483871,0.1032258064516129,0.3290322580645161,-0.04999999999999993,0.0,0.0
254,France,FRA,2020-02-13,20.34375,11.0,0.0,2.0,0.5407066052227343,0.09831029185867896,0.3609831029185868,-0.04761904761904756,-0.04761904761904767,0.0
255,France,FRA,2020-02-14,21.3125,11.0,0.0,2.0,0.5161290322580645,0.093841642228739,0.39002932551319647,-0.045454545454545525,-0.045454545454545414,0.0
256,France,FRA,2020-02-15,22.28125,12.0,1.0,4.0,0.5385694249649369,0.2244039270687237,0.23702664796633943,0.04347826086956519,1.391304347826087,0.0
257,France,FRA,2020-02-16,23.25,12.0,1.0,4.0,0.5161290322580645,0.21505376344086022,0.26881720430107525,-0.04166666666666663,-0.04166666666666663,0.0
258,France,FRA,2020-02-17,24.21875,12.0,1.0,4.0,0.49548387096774194,0.2064516129032258,0.2980645161290323,-0.039999999999999925,-0.040000000000000036,0.0
259,France,FRA,2020-02-18,25.1875,12.0,1.0,4.0,0.47642679900744417,0.19851116625310175,0.32506203473945405,-0.038461538461538436,-0.038461538461538436,0.0
260,France,FRA,2020-02-19,26.15625,12.0,1.0,4.0,0.45878136200716846,0.1911589008363202,0.3500597371565113,-0.03703703703703709,-0.03703703703703709,0.0
261,France,FRA,2020-02-20,27.125,12.0,1.0,4.0,0.4423963133640553,0.18433179723502305,0.3732718894009216,-0.0357142857142857,-0.0357142857142857,0.0
262,France,FRA,2020-02-21,28.09375,12.0,1.0,4.0,0.4271412680756396,0.17797552836484984,0.39488320355951056,-0.03448275862068961,-0.03448275862068961,0.0
263,France,FRA,2020-02-22,29.0625,12.0,1.0,4.0,0.4129032258064516,0.17204301075268819,0.4150537634408602,-0.03333333333333344,-0.033333333333333326,0.0
264,France,FRA,2020-02-23,30.03125,12.0,1.0,4.0,0.3995837669094693,0.16649323621227888,0.43392299687825187,-0.032258064516129115,-0.032258064516129115,0.0
265,France,FRA,2020-02-24,31.0,12.0,1.0,4.0,0.3870967741935484,0.16129032258064516,0.4516129032258065,-0.03125,-0.03125,0.0
266,France,FRA,2020-02-25,146.0,14.0,1.0,11.0,0.0958904109589041,0.0821917808219178,0.821917808219178,-0.752283105022831,-0.4904109589041096,0.0
267,France,FRA,2020-02-26,412.0,18.0,2.0,11.0,0.043689320388349516,0.03155339805825243,0.9247572815533981,-0.544382801664355,-0.6161003236245954,0.0
268,France,FRA,2020-02-27,851.0,38.0,2.0,11.0,0.04465334900117509,0.01527614571092832,0.9400705052878966,0.02206554380467418,-0.5158636897767332,0.0
269,France,FRA,2020-02-28,1316.0,57.0,2.0,11.0,0.04331306990881459,0.009878419452887538,0.9468085106382979,-0.030015197568389107,-0.35334346504559266,0.0
270,France,FRA,2020-02-29,1902.0,100.0,2.0,12.0,0.052576235541535225,0.007360672975814932,0.9400630914826499,0.21386536794140976,-0.25487341260211915,0.0
271,France,FRA,2020-03-01,2451.0,130.0,2.0,12.0,0.053039575683394534,0.005711954304365565,0.9412484700122399,0.00881272949816414,-0.22399020807833547,0.0
272,France,FRA,2020-03-02,2887.0,191.0,3.0,12.0,0.06615864218912365,0.005195704883962591,0.9286456529269138,0.2473448615810927,-0.09038052352912063,0.0
273,France,FRA,2020-03-03,3594.0,204.0,4.0,12.0,0.05676126878130217,0.004451864218141347,0.9387868670005565,-0.14204302109099798,-0.14316453348172886,0.0
274,France,FRA,2020-03-04,4803.0,288.0,4.0,12.0,0.059962523422860715,0.0033312513012700396,0.9367062252758692,0.05639857442039897,-0.2517176764522173,0.0
275,France,FRA,2020-03-05,6046.0,380.0,6.0,12.0,0.0628514720476348,0.0029771749917300696,0.9341713529606351,0.04817923696107629,-0.10628928217002975,0.0
276,France,FRA,2020-03-06,7695.0,656.0,9.0,12.0,0.0852501624431449,0.0027290448343079924,0.9120207927225471,0.3563749529769842,-0.08334416287632662,0.0
277,France,FRA,2020-03-07,9495.0,959.0,11.0,12.0,0.10100052659294366,0.002422327540810953,0.8965771458662454,0.1847546526413133,-0.11238997968855802,0.0
278,France,FRA,2020-03-08,11071.0,1136.0,19.0,12.0,0.10261042362930178,0.002800108391292566,0.8945894679794056,0.015939491512221515,0.15595779023143108,0.0
279,France,FRA,2020-03-09,12667.0,1219.0,19.0,12.0,0.09623430962343096,0.0024473040183153076,0.9013183863582537,-0.06213904767517242,-0.12599668429778155,0.0
280,France,FRA,2020-03-10,15018.0,1794.0,33.0,12.0,0.11945665201757891,0.0029964043148222133,0.8775469436675989,0.24131042748701548,0.22436946631783794,0.0
281,France,FRA,2020-03-11,19363.8,2293.0,48.0,12.0,0.1184168396698995,0.0030985653642363587,0.8784845949658642,-0.008704516074386381,0.03409454755781405,0.0
282,France,FRA,2020-03-12,23709.6,2293.0,48.0,12.0,0.0967118804197456,0.002530620508148598,0.9007574990721058,-0.1832928434052029,-0.1832928434052029,0.0
283,France,FRA,2020-03-13,28055.4,3681.0,79.0,12.0,0.13120468786757628,0.003243582340654562,0.8655517297917692,0.35665532815747314,0.28173399773305663,0.0
284,France,FRA,2020-03-14,32401.2,4496.0,91.0,12.0,0.13876029282866068,0.003178894608841648,0.8580608125624977,0.05758639484520711,-0.019943298803341003,0.0
285,France,FRA,2020-03-15,36747.0,4532.0,91.0,12.0,0.1233297956295752,0.002802949900672164,0.8738672544697527,-0.11120254133607832,-0.11826271532369981,0.0
286,France,FRA,2020-03-16,44613.555555555555,6683.0,149.0,12.0,0.14979752043474578,0.0036087686353425217,0.8465937109299118,0.21460932996813842,0.28748952468865663,0.0
287,France,FRA,2020-03-17,52480.11111111111,7715.0,149.0,12.0,0.14700807289957465,0.0030678288706197693,0.8499240982298055,-0.018621453326300275,-0.14989593941408486,0.0
288,France,FRA,2020-03-18,60346.66666666667,9124.0,149.0,12.0,0.15119310649580203,0.0026679186920017675,0.8461389748121961,0.028468052901327923,-0.13035609073501253,0.0
289,France,FRA,2020-03-19,68213.22222222222,10970.0,244.0,12.0,0.1608192611728909,0.00375293809118141,0.8354278007359277,0.06366794690706445,0.40669132924944607,0.0
290,France,FRA,2020-03-20,76079.77777777778,12758.0,451.0,12.0,0.16769239307276865,0.00608571703971562,0.8262218898875158,0.04273823825423939,0.6215873781706482,0.0
291,France,FRA,2020-03-21,83946.33333333334,14463.0,563.0,12.0,0.17228864472937072,0.006849614237667716,0.8208617410329615,0.027408826198857872,0.12552295694441162,0.0
292,France,FRA,2020-03-22,91812.88888888889,16243.0,676.0,2206.0,0.17691415874798502,0.031389928308298516,0.7916959129437164,0.026847468826979304,3.5827293653528063,0.0
293,France,FRA,2020-03-23,99679.44444444444,20123.0,862.0,2206.0,0.20187712835032298,0.03077866271325304,0.767344208936424,0.1411021581257259,-0.019473303316971058,0.0
294,France,FRA,2020-03-24,107546.0,22622.0,1102.0,3250.0,0.21034720026779238,0.04046640507317799,0.7491863946590296,0.04195657024985544,0.31475514222888834,0.0
295,France,FRA,2020-03-25,124218.57142857142,25600.0,1333.0,3907.0,0.20608834657803643,0.04218370844019183,0.7517279449817718,-0.02024678096182897,0.0424377545746486,0.0
296,France,FRA,2020-03-26,140891.14285714284,29551.0,1698.0,4955.0,0.2097434899081155,0.04722085338427439,0.7430356567076102,0.017735807923011437,0.11940972309782194,0.0
297,France,FRA,2020-03-27,157563.7142857143,33402.0,1997.0,5707.0,0.21199043289517347,0.048894506168026354,0.7391150609368002,0.010712813961674339,0.035443086344333796,0.0
298,France,FRA,2020-03-28,174236.2857142857,38105.0,2317.0,5724.0,0.21869726988145818,0.046149973681060365,0.7351527564374815,0.031637451250458914,-0.05613171503428993,0.0
299,France,FRA,2020-03-29,190908.85714285713,40708.0,2611.0,7226.0,0.2132326420535753,0.05152720595168076,0.7352401519947439,-0.024987178993340464,0.1165164753458392,0.0
300,France,FRA,2020-03-30,207581.42857142858,45170.0,3030.0,7964.0,0.21760135437384295,0.05296234868244475,0.7294362969437123,0.02048800914435045,0.027852135668093192,0.0
301,France,FRA,2020-03-31,224254.0,52827.0,3532.0,9513.0,0.23556770447795802,0.05817064578558242,0.7062616497364596,0.08256543327045907,0.09833961734525642,0.0
302,France,FRA,2020-04-01,239904.42857142858,57749.0,4414.0,11053.0,0.24071669015816416,0.06447150680836594,0.6948118030334699,0.02185777414445167,0.10831684843260225,0.0
303,France,FRA,2020-04-02,255554.85714285713,59929.0,5398.0,12548.0,0.23450542349308284,0.07022367017648992,0.6952709063304272,-0.0258032239517757,0.08922024089217606,0.0
304,France,FRA,2020-04-03,271205.2857142857,65202.0,6520.0,14135.0,0.2404156682576246,0.07616002005860611,0.6834243116837693,0.02520301951445525,0.08453488499243411,0.0
305,France,FRA,2020-04-04,286855.71428571426,69500.0,7574.0,15572.0,0.242282083078103,0.08068864884785283,0.6770292680740442,0.007763282792693893,0.05946202201314921,0.0
306,France,FRA,2020-04-05,302506.14285714284,71412.0,8093.0,16349.0,0.23606793344928534,0.08079835923048552,0.6831337073202292,-0.025648407632414383,0.0013596755454359233,0.0
307,France,FRA,2020-04-06,318156.5714285714,75343.0,8926.0,17428.0,0.23681107594823034,0.08283342972193386,0.6803554943298358,0.0031480027299202185,0.02518702744498924,0.0
308,France,FRA,2020-04-07,333807.0,79163.0,10343.0,19523.0,0.23715200699805578,0.08947086190523267,0.6733771310967116,0.0014396752705096993,0.08012987275282701,0.0
309,France,FRA,2020-04-08,352357.71428571426,83057.0,10887.0,21452.0,0.23571784193335996,0.09177889028357547,0.6725032677830646,-0.0060474506745691325,0.0257964249946252,0.0
310,France,FRA,2020-04-09,370908.4285714286,87366.0,12228.0,23413.0,0.23554600885316707,0.09609110296380431,0.6683628881830286,-0.0007289778269795599,0.04698479864928751,0.0
311,France,FRA,2020-04-10,389459.14285714284,91738.0,13215.0,25195.0,0.23555230807266048,0.09862395248502136,0.6658237394423181,2.6743053402000783e-05,0.026358834929505637,0.0
312,France,FRA,2020-04-11,408009.85714285716,94863.0,13851.0,26663.0,0.23250173577739192,0.0992966206348656,0.6682016435877425,-0.01295072130784447,0.006820535305015474,0.0
313,France,FRA,2020-04-12,426560.5714285714,121712.0,14412.0,27469.0,0.2853334512197899,0.09818300800690172,0.6164835407733084,0.22723148825427075,-0.011215010348226029,0.0
314,France,FRA,2020-04-13,445111.2857142857,125394.0,14986.0,28001.0,0.28171381859881595,0.09657584828705759,0.6217103331141265,-0.012685623103425803,-0.016369020999348005,0.0
315,France,FRA,2020-04-14,463662.0,130365.0,15731.0,28805.0,0.28116386505687335,0.09605272806484033,0.6227834068782863,-0.0019521709821618272,-0.00541667747677832,0.0
316,France,FRA,2020-04-15,482446.5714285714,133585.0,17169.0,30955.0,0.2768907645139684,0.09974990568903855,0.623359329796993,-0.015197900847040313,0.03849112564197488,0.0
317,France,FRA,2020-04-16,501231.14285714284,146075.0,17922.0,32812.0,0.29143241013983284,0.10121877046746042,0.6073488193927068,0.05251762604429833,0.014725475360356954,0.0
318,France,FRA,2020-04-17,520015.71428571426,148084.0,18683.0,34420.0,0.2847683174409565,0.10211806786058664,0.6131136146984568,-0.02286668354998278,0.00888468995397762,0.0
319,France,FRA,2020-04-18,538800.2857142857,148086.0,19325.0,35983.0,0.27484395225158964,0.10265027964244372,0.6225057681059667,-0.03485066484414845,0.005211729843769275,0.0
320,France,FRA,2020-04-19,557584.8571428572,153011.0,19720.0,36578.0,0.2744174237156471,0.10096759135188647,0.6246149849324665,-0.0015518934742726476,-0.016392437472342647,0.0
321,France,FRA,2020-04-20,576369.4285714285,155393.0,20267.0,37409.0,0.2696065965628196,0.10006776407790044,0.63032563935928,-0.017531055745981017,-0.00891204060568318,0.0
322,France,FRA,2020-04-21,595154.0,158168.0,20798.0,39181.0,0.26575978654264276,0.10077895805119347,0.6334612554061638,-0.014268234046270867,0.0071071236561195406,0.0
323,France,FRA,2020-04-22,613642.5714285715,155980.0,21342.0,40657.0,0.25418705817113635,0.1010343853029381,0.6447785565259255,-0.04354582204501245,0.0025345295951053615,0.0
324,France,FRA,2020-04-23,632131.1428571428,158303.0,21858.0,42088.0,0.25042746554851414,0.10115938871635588,0.64841314573513,-0.014790653189317715,0.0012372363432804345,0.0
325,France,FRA,2020-04-24,650619.7142857143,159952.0,22248.0,43493.0,0.24584560917525225,0.10104366430423038,0.6531107265205174,-0.018296141612207717,-0.0011439809353730457,0.0
326,France,FRA,2020-04-25,669108.2857142857,161644.0,22617.0,44594.0,0.24158122601552004,0.10044861412566576,0.6579701598588141,-0.017345777189342937,-0.005889039977538757,0.0
327,France,FRA,2020-04-26,687596.8571428572,162220.0,22859.0,44903.0,0.23592312605102075,0.09854902519707354,0.6655278487519057,-0.02342110791397256,-0.018911051636966825,0.0
328,France,FRA,2020-04-27,706085.4285714285,165963.0,23296.0,45513.0,0.23504662932328305,0.09745138083250955,0.6675019898442074,-0.0037151793569747404,-0.011138054002756137,0.0
329,France,FRA,2020-04-28,724574.0,169053.0,23663.0,46886.0,0.23331364360299983,0.0973661765395943,0.6693201798574059,-0.007372944361178968,-0.0008743261735992824,0.0
330,France,FRA,2020-04-29,739802.5714285715,166543.0,24090.0,48228.0,0.22511816859247002,0.09775310710309197,0.6771287243044379,-0.03512642845900171,0.003973973070004799,0.0
331,France,FRA,2020-04-30,755031.1428571428,167299.0,24379.0,49476.0,0.2215789396009777,0.09781715721092299,0.6806039031880993,-0.015721649716773367,0.0006552232428118643,0.0
332,France,FRA,2020-05-01,770259.7142857143,167305.0,24597.0,50212.0,0.217205959103219,0.09712178712263655,0.6856722537741444,-0.019735542130644768,-0.007108876480503401,0.0
333,France,FRA,2020-05-02,785488.2857142857,168518.0,24763.0,50663.0,0.21453916381039057,0.09602434736682443,0.6894364888227851,-0.012277726190565219,-0.01129962481462965,0.0
334,France,FRA,2020-05-03,800716.8571428572,168925.0,24900.0,50885.0,0.2109672083122659,0.09464644002927376,0.6943863516584603,-0.016649433300120253,-0.014349562119770454,0.0
335,France,FRA,2020-05-04,815945.4285714286,169583.0,25204.0,51476.0,0.2078362033315253,0.09397687310320822,0.6981869235652665,-0.014841192646897983,-0.007074401592478741,0.0
336,France,FRA,2020-05-05,831174.0,170687.0,25537.0,52842.0,0.2053565198141424,0.09429914795217367,0.700344332233684,-0.011930950804694418,0.003429299553428633,0.0
337,France,FRA,2020-05-06,831174.0,174224.0,25812.0,54079.0,0.20961194647570786,0.09611826163956043,0.6942697918847317,0.02072214052622634,0.019290881486112355,0.0
338,France,FRA,2020-05-07,831174.0,174918.0,25990.0,55191.0,0.21044691003327823,0.09767028323792612,0.6918828067287957,0.003983377720635506,0.016147000287892288,0.0
339,France,FRA,2020-05-08,831174.0,176202.0,26233.0,55892.0,0.21199171292653524,0.09880602617502472,0.6892022608984401,0.007340582444345323,0.011628336679764928,0.0
340,France,FRA,2020-05-09,831174.0,176782.0,26313.0,56148.0,0.21268952108704073,0.09921027366111067,0.6881002052518486,0.0032916765984494223,0.004091324200913293,0.0
341,France,FRA,2020-05-10,831174.0,177094.0,26383.0,56327.0,0.21306489375269197,0.09950984992312079,0.6874252563241873,0.0017648855652725448,0.003019609269836687,0.0
342,France,FRA,2020-05-11,831174.0,177547.0,26646.0,56835.0,0.21360990598839713,0.10043745352958586,0.685952640482017,0.0025579635673709245,0.009321726514327056,0.0
343,France,FRA,2020-05-12,831174.0,178349.0,26994.0,57898.0,0.21457480623792372,0.10213505234764321,0.683290141414433,0.004517113778323534,0.016902049568165323,0.0
344,France,FRA,2020-05-13,831174.0,178184.0,27077.0,58786.0,0.21437629184743506,0.10330327945773088,0.6823204286948341,-0.0009251523697918485,0.011438062479385724,0.0
345,France,FRA,2020-05-14,831174.0,178994.0,27428.0,59719.0,0.21535081703710654,0.10484808235098787,0.6798011006119056,0.004545862703722037,0.014954054715069276,0.0
346,France,FRA,2020-05-15,831174.0,179630.0,27532.0,60562.0,0.2161159997786264,0.10598743464064082,0.6778965655807327,0.003553191727097005,0.010866696501314,0.0
347,France,FRA,2020-05-16,831174.0,179630.0,27532.0,60562.0,0.2161159997786264,0.10598743464064082,0.6778965655807327,0.0,0.0,0.0
385,Iceland,ISL,2020-02-28,36.0,1.0,0.0,0.0,0.027777777777777776,0.0,0.9722222222222222,0.0,0.0,0.0
386,Iceland,ISL,2020-02-29,68.0,1.0,0.0,0.0,0.014705882352941176,0.0,0.9852941176470589,-0.47058823529411764,0.0,0.0
387,Iceland,ISL,2020-03-01,90.0,3.0,0.0,0.0,0.03333333333333333,0.0,0.9666666666666667,1.2666666666666666,0.0,0.0
388,Iceland,ISL,2020-03-02,138.0,6.0,0.0,0.0,0.043478260869565216,0.0,0.9565217391304348,0.30434782608695654,0.0,0.0
389,Iceland,ISL,2020-03-03,183.0,11.0,0.0,0.0,0.060109289617486336,0.0,0.9398907103825137,0.3825136612021858,0.0,0.0
390,Iceland,ISL,2020-03-04,264.0,26.0,0.0,0.0,0.09848484848484848,0.0,0.9015151515151515,0.6384297520661157,0.0,0.0
391,Iceland,ISL,2020-03-05,326.0,34.0,0.0,0.0,0.10429447852760736,0.0,0.8957055214723927,0.05899008966493624,0.0,0.0
392,Iceland,ISL,2020-03-06,383.0,43.0,0.0,0.0,0.1122715404699739,0.0,0.8877284595300261,0.07648594685916144,0.0,0.0
393,Iceland,ISL,2020-03-07,441.0,50.0,0.0,0.0,0.11337868480725624,0.0,0.8866213151927438,0.009861308864631102,0.0,0.0
394,Iceland,ISL,2020-03-08,478.0,50.0,0.0,0.0,0.10460251046025104,0.0,0.895397489539749,-0.07740585774058584,0.0,0.0
395,Iceland,ISL,2020-03-09,576.0,58.0,0.0,0.0,0.10069444444444445,0.0,0.8993055555555556,-0.03736111111111107,0.0,0.0
396,Iceland,ISL,2020-03-10,745.0,69.0,0.0,1.0,0.09261744966442953,0.0013422818791946308,0.9060402684563759,-0.08021291367738947,0.0,0.0
397,Iceland,ISL,2020-03-11,894.0,85.0,0.0,1.0,0.09507829977628636,0.0011185682326621924,0.9038031319910514,0.026570048309178862,-0.16666666666666663,0.0
398,Iceland,ISL,2020-03-12,1147.0,103.0,0.0,1.0,0.08979947689625109,0.0008718395815170009,0.909328683522232,-0.05552079593825332,-0.22057541412380122,0.0
399,Iceland,ISL,2020-03-13,1504.0,134.0,0.0,1.0,0.08909574468085106,0.0006648936170212766,0.9102393617021276,-0.007836707291881906,-0.2373670212765958,0.0
400,Iceland,ISL,2020-03-14,1827.0,156.0,0.0,1.0,0.08538587848932677,0.0005473453749315818,0.9140667761357416,-0.041639095164571094,-0.1767925561029009,0.0
401,Iceland,ISL,2020-03-15,2902.0,171.0,5.0,8.0,0.05892487939352171,0.004479669193659545,0.9365954514128187,-0.3098990086412554,7.1843556168159886,0.0
402,Iceland,ISL,2020-03-16,4609.0,180.0,0.0,0.0,0.03905402473421567,0.0,0.9609459752657843,-0.3372235100661177,-1.0,0.0
403,Iceland,ISL,2020-03-17,6009.0,220.0,1.0,0.0,0.036611749043102014,0.00016641704110500916,0.963221833915793,-0.06253582589079343,0.0,0.0
404,Iceland,ISL,2020-03-18,7837.0,250.0,1.0,5.0,0.03189996172004594,0.0007655990812811025,0.9673344391986729,-0.12869604556474534,3.6004848794181443,0.0
405,Iceland,ISL,2020-03-19,9148.0,330.0,1.0,5.0,0.036073458679492784,0.0006558810668998689,0.9632706602536073,0.1308307826847397,-0.14331001311762126,0.0
406,Iceland,ISL,2020-03-20,9727.0,409.0,0.0,5.0,0.04204790788526781,0.0005140331037318803,0.9574380590110003,0.16561897374069678,-0.21627086117679328,0.0
407,Iceland,ISL,2020-03-21,10077.0,473.0,1.0,22.0,0.04693857298799246,0.002282425324997519,0.95077900168701,0.11631173460685229,3.440230227250174,0.0
